,enrollee_id,city_development_index,gender_Female,gender_Other,relevent_experience,enrolled_university_full_time,enrolled_university_part_time,education_level,major_Other,major_Humanities,major_Arts,major_No Major,major_Business Degree,company_size,company_type_private_limited,company_type_startup_earlystage,company_type_public_sector,company_type_startup_funded,company_type_NGO,company_type_Other,last_new_job,training_hours,target,exp_range,city_group_city_114,city_group_city_21,city_group_city_other,city_group_city_103,city_group_city_16
16979,27789,0.92,1,0,0,1,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,109,1.0,1,0,0,0,1,0
3420,33046,0.92,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,5,57,0.0,5,0,0,0,1,0
4265,4617,0.865,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,4,92,0.0,2,0,0,1,0,0
8955,21557,0.624,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,109,0.0,2,0,1,0,0,0
10774,4176,0.92,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,2,20,1.0,5,0,0,1,0,0
13097,28993,0.92,0,0,1,1,0,2,0,1,0,0,0,3,0,0,1,0,0,0,3,32,1.0,1,0,0,0,1,0
7580,29605,0.794,1,0,0,0,0,2,0,0,0,0,1,3,0,1,0,0,0,0,1,12,1.0,0,0,0,1,0,0
7872,10153,0.913,0,0,0,1,0,2,0,0,0,0,0,5,0,0,0,1,0,0,1,77,1.0,3,0,0,1,0,0
2444,33071,0.804,0,0,1,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,1,76,0.0,2,0,0,1,0,0
3466,8301,0.516,1,0,1,1,0,2,0,0,0,0,0,4,1,0,0,0,0,0,1,32,0.0,1,0,0,1,0,0
18056,27903,0.624,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,99,1.0,1,0,1,0,0,0
3475,733,0.74,0,0,1,0,1,2,0,0,0,0,0,3,1,0,0,0,0,0,5,12,0.0,3,0,0,1,0,0
9346,15568,0.624,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,5,105,1.0,1,0,1,0,0,0
18340,12090,0.926,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,0,108,0.0,1,1,0,0,0,0
9052,21723,0.884,0,0,1,0,0,3,0,0,0,0,0,4,0,0,0,1,0,0,1,22,0.0,3,0,0,1,0,0
8082,4724,0.83,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,10,0.0,2,0,0,1,0,0
4563,31357,0.855,0,0,1,0,0,3,0,0,0,0,0,5,1,0,0,0,0,0,5,50,0.0,3,0,0,1,0,0
18894,7101,0.91,0,0,0,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,40,1.0,1,0,0,0,0,1
12425,9010,0.624,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,5,138,0.0,2,0,1,0,0,0
5593,17722,0.92,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,5,57,0.0,4,0,0,0,1,0
720,27786,0.887,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,37,0.0,1,0,0,1,0,0
2038,19948,0.92,0,0,1,0,0,2,1,0,0,0,0,7,1,0,0,0,0,0,1,28,0.0,1,0,0,0,1,0
1097,4133,0.92,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,144,0.0,5,0,0,0,1,0
17390,33335,0.915,0,0,1,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,1,6,1.0,3,0,0,1,0,0
14934,23659,0.624,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,51,1.0,1,0,1,0,0,0
502,22742,0.91,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,56,0.0,2,0,0,0,0,1
6082,422,0.698,0,0,0,0,0,4,0,0,0,0,0,7,1,0,0,0,0,0,5,18,0.0,5,0,0,1,0,0
11074,8391,0.884,0,0,1,0,0,2,0,0,0,0,0,6,1,0,0,0,0,0,1,163,0.0,2,0,0,1,0,0
8430,10111,0.92,0,0,1,0,0,3,0,1,0,0,0,3,0,0,0,1,0,0,3,50,0.0,2,0,0,0,1,0
3471,8898,0.92,0,0,1,0,0,3,0,0,0,0,0,7,1,0,0,0,0,0,4,31,0.0,3,0,0,0,1,0
9563,9947,0.92,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,5,42,0.0,5,0,0,1,0,0
2514,27183,0.91,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,114,0.0,3,0,0,0,0,1
18964,25199,0.925,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,1,0,0,2,20,0.0,3,0,0,1,0,0
12181,20916,0.743,0,0,1,0,0,2,0,0,0,0,0,6,1,0,0,0,0,0,1,64,0.0,2,0,0,1,0,0
10315,11074,0.92,0,0,1,0,0,4,0,0,0,0,0,7,0,0,1,0,0,0,3,36,0.0,5,0,0,0,1,0
18217,32031,0.92,0,1,1,0,0,2,1,0,0,0,0,4,1,0,0,0,0,0,5,34,1.0,5,0,0,0,1,0
16542,17661,0.847,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,0,1,33,0.0,1,0,0,1,0,0
3090,2236,0.91,0,0,0,1,0,2,0,0,0,0,0,4,1,0,0,0,0,0,1,52,1.0,2,0,0,0,0,1
2132,29382,0.92,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,1,112,1.0,5,0,0,0,1,0
10018,10550,0.624,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,44,1.0,2,0,1,0,0,0
2853,455,0.899,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,2,52,0.0,1,0,0,1,0,0
5292,26044,0.915,0,0,1,1,0,1,0,0,0,0,0,7,1,0,0,0,0,0,1,89,0.0,2,0,0,1,0,0
13850,18291,0.92,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,2,57,0.0,2,0,0,1,0,0
16079,5837,0.939,0,0,0,1,0,2,0,0,0,0,0,7,0,0,1,0,0,0,2,64,0.0,2,0,0,1,0,0
19004,8924,0.722,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,98,0.0,1,0,0,1,0,0
14785,18234,0.92,1,0,1,0,0,3,0,0,0,0,0,3,0,0,0,1,0,0,2,112,1.0,5,0,0,0,1,0
2561,20957,0.698,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,69,0.0,1,0,0,1,0,0
3877,22020,0.624,0,0,1,0,0,2,0,0,0,0,0,6,1,0,0,0,0,0,2,10,1.0,2,0,1,0,0,0
7589,28506,0.878,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,5,17,0.0,4,0,0,1,0,0
18447,28651,0.8959999999999999,0,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,156,0.0,3,0,0,1,0,0
17764,11898,0.92,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,3,70,1.0,4,0,0,1,0,0
19012,12862,0.92,0,0,0,0,0,2,0,0,0,0,0,4,0,0,1,0,0,0,1,56,1.0,2,0,0,1,0,0
14230,17696,0.92,0,0,1,1,0,2,0,0,0,0,0,5,0,0,0,1,0,0,1,33,0.0,3,0,0,1,0,0
4218,13190,0.939,1,0,1,0,0,3,0,0,0,0,0,5,1,0,0,0,0,0,3,84,0.0,3,0,0,1,0,0
13656,29023,0.91,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,1,30,0.0,2,0,0,0,0,1
7399,10973,0.866,0,0,1,0,0,4,0,0,0,0,0,2,1,0,0,0,0,0,2,108,0.0,5,0,0,1,0,0
10092,21198,0.92,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,5,24,0.0,4,0,0,1,0,0
8060,29751,0.8959999999999999,0,0,1,0,0,3,0,0,0,0,1,1,1,0,0,0,0,0,5,168,0.0,5,0,0,1,0,0
2445,18148,0.92,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,0,0,1,43,0.0,1,0,0,0,1,0
1392,13500,0.55,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,1,62,1.0,2,0,0,1,0,0
4512,2788,0.754,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,24,1.0,1,0,0,1,0,0
3630,23415,0.895,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,2,26,0.0,2,0,0,1,0,0
13839,31275,0.92,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,2,11,1.0,4,0,0,0,1,0
13813,17338,0.924,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,103,0.0,1,0,0,1,0,0
12099,21803,0.926,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,120,0.0,1,1,0,0,0,0
16359,4157,0.926,0,0,0,1,0,1,0,0,0,0,0,5,1,0,0,0,0,0,1,166,0.0,1,1,0,0,0,0
15893,4927,0.855,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,2,6,0.0,3,0,0,1,0,0
17629,22476,0.92,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,1,0,1,154,0.0,1,0,0,0,1,0
4236,10794,0.624,1,0,0,0,0,3,0,1,0,0,0,3,0,1,0,0,0,0,5,57,1.0,1,0,1,0,0,0
12759,23119,0.92,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,67,1.0,2,0,0,0,1,0
254,1020,0.92,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,1,162,0.0,1,0,0,0,1,0
16791,31898,0.899,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,112,0.0,4,0,0,1,0,0
17345,22257,0.92,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,6,0.0,3,0,0,0,1,0
17416,4211,0.92,1,0,1,0,0,2,0,0,0,0,0,5,0,0,1,0,0,0,1,48,0.0,5,0,0,0,1,0
1811,2836,0.92,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,3,12,0.0,2,0,0,0,1,0
1360,5549,0.939,0,0,1,0,0,2,0,0,1,0,0,5,0,0,0,0,1,0,5,172,0.0,5,0,0,1,0,0
14121,14778,0.624,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,19,1.0,0,0,1,0,0,0
9015,21556,0.624,1,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,1,51,1.0,3,0,1,0,0,0
11661,22137,0.92,1,0,1,0,0,2,0,0,0,0,0,7,0,0,0,0,1,0,3,84,0.0,2,0,0,0,1,0
18886,26815,0.6890000000000001,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,1,3,0.0,2,0,0,1,0,0
15493,31949,0.743,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,2,182,0.0,3,0,0,1,0,0
17941,22288,0.8270000000000001,0,0,1,0,1,2,0,0,0,0,0,5,1,0,0,0,0,0,1,44,0.0,3,0,0,1,0,0
5090,28497,0.624,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,46,1.0,2,0,1,0,0,0
828,14496,0.926,0,0,1,0,0,3,0,0,0,0,0,7,1,0,0,0,0,0,5,109,0.0,5,1,0,0,0,0
13428,24804,0.754,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,2,51,1.0,1,0,0,1,0,0
3644,16127,0.91,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,1,114,0.0,1,0,0,0,0,1
9027,126,0.855,1,0,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,163,0.0,1,0,0,1,0,0
13901,9459,0.926,0,0,1,0,0,4,0,0,0,0,0,7,1,0,0,0,0,0,2,16,0.0,5,1,0,0,0,0
11728,31229,0.624,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,32,1.0,2,0,1,0,0,0
513,13288,0.624,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,26,0.0,1,0,1,0,0,0
12756,18248,0.92,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,5,121,0.0,5,0,0,0,1,0
14754,24986,0.836,0,0,1,0,1,3,0,0,0,0,0,7,1,0,0,0,0,0,1,19,0.0,4,0,0,1,0,0
11618,8654,0.92,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,135,0.0,2,0,0,0,1,0
5580,19492,0.624,1,0,0,1,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,33,1.0,2,0,1,0,0,0
6167,15811,0.92,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,5,156,0.0,3,0,0,0,1,0
8122,11298,0.926,0,0,1,0,1,2,0,0,0,0,0,4,1,0,0,0,0,0,1,118,0.0,2,1,0,0,0,0
6114,23378,0.624,1,0,1,1,0,2,0,0,0,0,0,2,0,1,0,0,0,0,1,36,0.0,0,0,1,0,0,0
18424,21273,0.903,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,2,113,0.0,1,0,0,1,0,0
11947,24015,0.55,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1.0,1,0,0,1,0,0
15172,14791,0.847,0,0,1,1,0,2,0,0,0,0,0,6,1,0,0,0,0,0,1,9,0.0,2,0,0,1,0,0
2985,22204,0.92,0,0,1,1,0,3,0,0,0,0,0,4,0,0,1,0,0,0,1,40,1.0,2,0,0,0,1,0
1088,21642,0.527,0,0,1,0,1,3,0,0,0,0,0,2,1,0,0,0,0,0,5,37,0.0,2,0,0,1,0,0
5767,24229,0.926,0,0,1,1,0,3,0,0,0,0,0,5,0,0,1,0,0,0,1,13,0.0,3,1,0,0,0,0
12899,18758,0.624,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,1,131,0.0,4,0,1,0,0,0
17217,28990,0.92,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,4,75,0.0,3,0,0,0,1,0
11839,5982,0.91,0,0,1,0,0,3,0,0,0,0,0,5,1,0,0,0,0,0,5,98,0.0,5,0,0,0,0,1
14344,3944,0.92,0,1,0,1,0,3,0,0,0,0,0,3,0,0,1,0,0,0,5,63,0.0,1,0,0,1,0,0
12817,28487,0.624,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,104,1.0,1,0,1,0,0,0
10995,26672,0.92,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,3,17,0.0,4,0,0,0,1,0
1606,2975,0.804,0,0,1,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,13,0.0,4,0,0,1,0,0
1672,15897,0.92,0,0,1,0,0,2,0,0,0,0,0,4,0,0,1,0,0,0,1,30,0.0,2,0,0,0,1,0
3856,28385,0.579,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,16,1.0,1,0,0,1,0,0
15151,2757,0.884,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,1,70,0.0,1,0,0,1,0,0
7730,17726,0.92,1,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,112,0.0,1,0,0,0,1,0
9306,24588,0.647,0,0,1,0,0,3,0,0,0,0,0,7,1,0,0,0,0,0,1,77,0.0,1,0,0,1,0,0
17243,11108,0.91,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,98,0.0,3,0,0,0,0,1
14238,26265,0.92,0,0,0,0,0,2,0,0,0,0,1,2,0,0,1,0,0,0,1,108,1.0,3,0,0,0,1,0
3890,24313,0.624,0,0,0,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,1,66,1.0,1,0,1,0,0,0
8727,9773,0.92,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,4,94,0.0,5,0,0,0,1,0
7464,12385,0.624,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,35,1.0,0,0,1,0,0,0
12813,17963,0.91,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,150,0.0,1,0,0,0,0,1
5487,29214,0.92,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,1,168,0.0,2,0,0,0,1,0
11707,29058,0.55,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,2,76,0.0,3,0,0,1,0,0
3799,15603,0.884,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,2,140,0.0,2,0,0,1,0,0
1223,27370,0.897,0,0,1,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,1,56,0.0,3,0,0,1,0,0
4907,25532,0.92,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,1,25,0.0,4,0,0,0,1,0
9201,22384,0.92,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,73,0.0,0,0,0,0,1,0
2241,12556,0.926,1,0,0,1,0,3,0,0,0,0,0,3,0,0,1,0,0,0,1,196,0.0,2,1,0,0,0,0
10146,31032,0.926,0,0,1,0,1,3,0,0,0,0,1,5,1,0,0,0,0,0,3,1,0.0,5,1,0,0,0,0
10830,7627,0.92,1,0,0,0,0,2,0,0,0,0,1,3,1,0,0,0,0,0,5,17,0.0,4,0,0,0,1,0
4844,19193,0.92,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,2,70,0.0,3,0,0,0,1,0
12636,975,0.92,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,2,19,0.0,2,0,0,0,1,0
4906,10807,0.924,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,5,15,0.0,5,0,0,1,0,0
4374,19920,0.926,0,0,1,0,0,3,0,0,0,0,0,5,1,0,0,0,0,0,1,38,0.0,3,1,0,0,0,0
7297,2351,0.924,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,4,22,0.0,3,0,0,1,0,0
17762,22912,0.855,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,34,0.0,1,0,0,1,0,0
1029,12190,0.92,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,154,0.0,1,0,0,1,0,0
1818,27935,0.802,0,0,0,1,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,14,0.0,2,0,0,1,0,0
1439,16347,0.624,0,0,0,1,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,16,0.0,0,0,1,0,0,0
10402,6614,0.698,0,0,1,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,2,132,0.0,4,0,0,1,0,0
7688,25923,0.795,0,0,1,0,0,2,0,0,0,0,0,6,1,0,0,0,0,0,5,95,0.0,4,0,0,1,0,0
7828,29026,0.898,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,160,0.0,1,0,0,1,0,0
11901,17232,0.926,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1.0,3,1,0,0,0,0
16617,5804,0.893,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,27,0.0,1,0,0,1,0,0
4846,26837,0.92,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,1,0,1,89,0.0,1,0,0,0,1,0
1411,30452,0.848,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5,8,0.0,2,0,0,1,0,0
7620,10906,0.92,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,1,91,0.0,3,0,0,0,1,0
13695,28116,0.74,0,0,1,0,0,3,0,0,0,0,0,7,0,0,0,0,1,0,1,10,0.0,1,0,0,1,0,0
13535,14637,0.763,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,68,1.0,1,0,0,1,0,0
3550,10409,0.926,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,5,84,0.0,2,1,0,0,0,0
14078,10121,0.915,0,0,1,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,1,6,0.0,4,0,0,1,0,0
18951,20603,0.698,0,0,1,0,0,3,0,0,0,0,0,5,0,0,1,0,0,0,1,4,0.0,3,0,0,1,0,0
4279,31657,0.527,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,40,1.0,1,0,0,1,0,0
9578,21413,0.897,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,17,0.0,2,0,0,1,0,0
5182,13522,0.624,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,5,78,1.0,5,0,1,0,0,0
1670,22044,0.762,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,35,0.0,2,0,0,1,0,0
8035,17051,0.92,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,1,34,1.0,5,0,0,0,1,0
5627,13886,0.92,0,0,1,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,1,30,0.0,1,0,0,1,0,0
17338,22615,0.624,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0.0,0,0,1,0,0,0
18273,5742,0.949,0,0,1,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,5,91,0.0,5,0,0,1,0,0
3545,32644,0.893,0,0,1,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,5,85,0.0,4,0,0,1,0,0
15244,31351,0.92,0,0,1,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,36,1.0,2,0,0,0,1,0
11918,4714,0.855,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,53,0.0,4,0,0,1,0,0
12316,17630,0.625,0,0,1,0,1,2,0,0,0,0,0,2,1,0,0,0,0,0,4,72,0.0,2,0,0,1,0,0
5397,23615,0.8959999999999999,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,1,43,0.0,2,0,0,1,0,0
6186,28988,0.794,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,172,0.0,1,0,0,1,0,0
11610,17327,0.527,0,0,1,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,2,18,1.0,1,0,0,1,0,0
2149,4156,0.92,1,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,28,0.0,1,0,0,0,1,0
14725,20544,0.624,0,0,1,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,1,35,1.0,1,0,1,0,0,0
4040,15244,0.92,0,0,1,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,131,0.0,1,0,0,0,1,0
2665,13441,0.897,0,0,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,3,31,0.0,2,0,0,1,0,0
4995,7892,0.624,1,0,1,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,1,114,1.0,1,0,1,0,0,0
13609,28082,0.92,0,0,0,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,3,129,0.0,2,0,0,0,1,0
11428,23027,0.91,0,0,1,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,1,29,0.0,1,0,0,0,0,1
6724,25839,0.91,0,0,1,0,0,3,1,0,0,0,0,2,1,0,0,0,0,0,1,47,0.0,2,0,0,0,0,1
15099,29265,0.624,0,0,1,1,0,2,0,0,0,0,0,3,1,0,0,0,0,0,1,37,0.0,2,0,1,0,0,0
12531,27283,0.698,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,13,0.0,1,0,0,1,0,0
1468,22534,0.91,0,0,1,0,0,3,0,0,0,0,0,6,1,0,0,0,0,0,2,62,0.0,2,0,0,0,0,1
14254,7842,0.91,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,45,0.0,1,0,0,0,0,1
6909,15846,0.92,0,0,1,0,0,3,0,0,0,0,0,7,1,0,0,0,0,0,1,29,0.0,2,0,0,0,1,0
16368,14168,0.926,0,0,0,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,59,0.0,1,1,0,0,0,0
10156,8176,0.624,0,0,1,1,0,3,0,0,0,0,0,5,1,0,0,0,0,0,1,64,1.0,1,0,1,0,0,0
8480,32195,0.698,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,4,9,0.0,3,0,0,1,0,0
12832,32143,0.893,1,0,0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,1,32,0.0,1,0,0,1,0,0
2888,28743,0.887,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,51,0.0,0,0,0,1,0,0
13953,30427,0.92,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,5,39,1.0,3,0,0,0,1,0
12485,1862,0.624,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,1,122,0.0,2,0,1,0,0,0
17533,8437,0.89,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,17,0.0,1,0,0,1,0,0
5865,15839,0.91,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,3,42,0.0,2,0,0,0,0,1
17186,1345,0.899,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,2,204,0.0,2,0,0,1,0,0
18878,1566,0.92,0,0,1,0,0,3,0,0,0,0,0,6,1,0,0,0,0,0,2,3,0.0,1,0,0,0,1,0
16665,23971,0.6890000000000001,1,0,0,0,0,2,0,0,0,0,0,3,0,0,1,0,0,0,1,72,0.0,1,0,0,1,0,0
13160,25366,0.92,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,71,0.0,1,0,0,0,1,0
1452,28992,0.624,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,1,330,0.0,1,0,1,0,0,0
29,10408,0.624,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,2,68,1.0,4,0,1,0,0,0
17503,4329,0.804,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,5,29,1.0,5,0,0,1,0,0
11907,18016,0.926,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,1,6,0.0,2,1,0,0,0,0
14755,13436,0.913,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,160,0.0,3,0,0,1,0,0
3191,30855,0.624,0,0,1,1,0,2,0,0,0,0,0,7,1,0,0,0,0,0,2,20,1.0,2,0,1,0,0,0
2287,2069,0.926,1,0,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,5,66,0.0,5,1,0,0,0,0
15882,13052,0.92,0,0,0,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,5,192,1.0,4,0,0,0,1,0
14914,28436,0.92,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,2,14,0.0,4,0,0,0,1,0
18406,1073,0.899,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,194,0.0,3,0,0,1,0,0
5944,28124,0.624,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,14,1.0,5,0,1,0,0,0
5642,27505,0.92,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,2,100,0.0,2,0,0,0,1,0
3014,15423,0.895,0,0,1,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,5,22,1.0,2,0,0,1,0,0
3037,23099,0.754,0,0,1,0,0,3,0,0,0,1,0,2,1,0,0,0,0,0,4,72,0.0,4,0,0,1,0,0
13726,32914,0.624,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,12,1.0,1,0,1,0,0,0
