,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major,company_size,company_type,last_new_job,training_hours,target,exp_range
16954,30102,city_28,0.939,,0,no_enrollment,Masters,Business Degree,10000+,private_limited,>4,42,1.0,>20
16955,28243,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,3,46,1.0,11-15
16956,28412,city_136,0.897,Male,0,no_enrollment,Masters,STEM,,,2,39,0.0,6-10
16957,29719,city_28,0.939,Male,1,no_enrollment,High School,,10000+,private_limited,1,48,0.0,6-10
16958,17568,city_104,0.924,Male,0,full_time,Graduate,Other,,,1,29,1.0,11-15
16959,1422,city_103,0.92,Male,0,no_enrollment,Primary School,,,private_limited,never,39,0.0,<=1
16960,11183,city_160,0.92,Female,1,no_enrollment,Graduate,STEM,100-499,private_limited,4,42,0.0,>20
16961,6215,city_160,0.92,,0,,Graduate,STEM,,,,312,1.0,2-5
16962,11352,city_16,0.91,Male,1,no_enrollment,Masters,STEM,1000-4999,private_limited,1,150,1.0,>20
16963,9907,city_28,0.939,,1,full_time,Masters,STEM,100-499,private_limited,4,134,0.0,16-20
16964,7379,city_103,0.92,,1,no_enrollment,Masters,STEM,500-999,private_limited,4,18,0.0,>20
16965,16959,city_21,0.624,Male,0,full_time,High School,,,,never,20,1.0,2-5
16966,10231,city_159,0.843,Male,1,no_enrollment,Graduate,STEM,100-499,startup_earlystage,2,22,0.0,11-15
16967,24524,city_114,0.926,Male,0,part_time,High School,,,,never,13,0.0,6-10
16968,1464,city_103,0.92,Male,0,no_enrollment,Primary School,,,private_limited,never,57,0.0,<=1
16969,10581,city_102,0.804,Female,0,full_time,High School,,,,never,144,0.0,2-5
16970,5318,city_75,0.939,Male,1,no_enrollment,Graduate,STEM,,,>4,50,1.0,11-15
16971,33155,city_21,0.624,Male,1,full_time,Graduate,STEM,<10,private_limited,2,62,1.0,2-5
16972,20566,city_75,0.939,Male,1,no_enrollment,Graduate,STEM,100-499,,1,36,0.0,2-5
16973,8502,city_103,0.92,Other,1,no_enrollment,Graduate,STEM,50-99,,1,10,0.0,2-5
16974,10156,city_16,0.91,Male,0,no_enrollment,,,,,never,202,0.0,<=1
16975,8253,city_114,0.926,Female,1,no_enrollment,Graduate,STEM,100-499,private_limited,2,40,0.0,>20
16976,31875,city_136,0.897,,0,full_time,Graduate,STEM,,,1,13,0.0,2-5
16977,12563,city_114,0.926,Male,1,full_time,Masters,STEM,10-49,public_sector,2,80,0.0,11-15
16978,30161,city_11,0.55,Female,1,no_enrollment,Graduate,STEM,500-999,private_limited,never,55,0.0,2-5
16979,27789,city_103,0.92,Female,0,full_time,Graduate,STEM,,,never,109,1.0,2-5
16980,2406,city_114,0.926,Male,1,no_enrollment,Graduate,STEM,<10,private_limited,1,19,1.0,11-15
16981,12525,city_114,0.926,Female,0,no_enrollment,Masters,Business Degree,10-49,private_limited,2,53,0.0,2-5
16982,13482,city_114,0.926,,0,no_enrollment,Graduate,STEM,50-99,private_limited,never,34,0.0,6-10
16983,7103,city_71,0.884,Male,1,no_enrollment,Graduate,STEM,,,>4,4,0.0,16-20
16984,3591,city_114,0.926,Male,0,no_enrollment,Phd,STEM,5000-9999,public_sector,>4,33,1.0,>20
16985,29350,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,3,23,0.0,2-5
16986,6937,city_65,0.802,,0,full_time,Masters,STEM,,,,302,0.0,2-5
16987,27095,city_114,0.926,Male,1,no_enrollment,Masters,STEM,500-999,private_limited,1,46,0.0,11-15
16988,20487,city_71,0.884,,1,no_enrollment,Masters,STEM,50-99,private_limited,1,70,0.0,2-5
16989,22513,city_21,0.624,Male,1,full_time,Graduate,STEM,100-499,NGO,1,43,1.0,2-5
16990,29912,city_103,0.92,Male,1,no_enrollment,Graduate,Other,<10,private_limited,1,214,0.0,2-5
16991,30992,city_175,0.7759999999999999,Male,0,full_time,Graduate,STEM,,,never,52,0.0,2-5
16992,23666,city_109,0.701,Male,1,no_enrollment,Masters,STEM,,,1,150,0.0,16-20
16993,5916,city_11,0.55,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,1,55,0.0,2-5
16994,16512,city_114,0.926,,1,no_enrollment,Graduate,STEM,<10,private_limited,>4,76,0.0,16-20
16995,14762,city_160,0.92,Male,1,no_enrollment,Graduate,STEM,,,>4,152,0.0,>20
16996,12869,city_115,0.789,Male,0,full_time,Graduate,STEM,,,2,47,0.0,2-5
16997,26174,city_57,0.866,Male,1,no_enrollment,Masters,STEM,10000+,private_limited,never,17,0.0,11-15
16998,22248,city_103,0.92,Female,1,part_time,Graduate,STEM,100-499,Other,3,14,1.0,16-20
16999,15934,city_16,0.91,,1,no_enrollment,Masters,STEM,100-499,private_limited,1,60,0.0,6-10
17000,26773,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,135,0.0,>20
17001,17289,city_36,0.893,Male,1,part_time,Graduate,STEM,<10,private_limited,1,113,0.0,6-10
17002,30698,city_21,0.624,,0,full_time,Graduate,STEM,,,1,15,1.0,2-5
17003,31246,city_45,0.89,Male,1,no_enrollment,High School,,100-499,Other,2,39,0.0,16-20
17004,24243,city_144,0.84,,1,no_enrollment,Graduate,STEM,100-499,public_sector,,8,0.0,2-5
17005,22107,city_71,0.884,Male,1,no_enrollment,Masters,STEM,,,>4,51,0.0,>20
17006,22516,city_21,0.624,,0,full_time,High School,,,,never,116,1.0,2-5
17007,16417,city_61,0.913,Male,1,no_enrollment,Masters,STEM,100-499,NGO,1,22,0.0,2-5
17008,2186,city_16,0.91,Male,1,no_enrollment,Phd,Other,50-99,private_limited,>4,248,0.0,>20
17009,18145,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,,private_limited,3,28,0.0,>20
17010,33173,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,2,26,0.0,16-20
17011,16326,city_173,0.878,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,1,59,0.0,2-5
17012,3888,city_16,0.91,,0,no_enrollment,High School,,,,>4,26,1.0,>20
17013,1133,city_16,0.91,Male,1,no_enrollment,Masters,STEM,10000+,private_limited,1,62,0.0,>20
17014,27351,city_97,0.925,Male,1,,,,,,1,80,0.0,2-5
17015,30973,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,,1,55,0.0,11-15
17016,18718,city_21,0.624,,1,no_enrollment,Graduate,STEM,10000+,private_limited,2,31,1.0,2-5
17017,20799,city_104,0.924,,1,full_time,Graduate,STEM,1000-4999,NGO,>4,60,0.0,>20
17018,15198,city_103,0.92,Male,0,full_time,,,,,,21,0.0,
17019,22860,city_67,0.855,Male,0,part_time,Graduate,STEM,100-499,private_limited,1,78,0.0,2-5
17020,26335,city_142,0.727,Male,1,full_time,Graduate,STEM,100-499,public_sector,1,31,0.0,2-5
17021,20739,city_162,0.767,,1,no_enrollment,Graduate,STEM,10-49,startup_earlystage,1,12,0.0,6-10
17022,9708,city_67,0.855,Male,1,no_enrollment,Masters,STEM,50-99,private_limited,1,42,0.0,6-10
17023,7489,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,,>4,109,0.0,>20
17024,4729,city_71,0.884,Male,0,full_time,Masters,STEM,,,1,100,1.0,6-10
17025,16493,city_28,0.939,Male,1,no_enrollment,Masters,STEM,1000-4999,NGO,3,60,0.0,6-10
17026,11915,city_103,0.92,,0,full_time,Graduate,STEM,,,never,34,0.0,2-5
17027,10200,city_13,0.8270000000000001,Male,1,no_enrollment,Masters,STEM,,,1,156,0.0,>20
17028,3924,city_23,0.899,Female,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,100,0.0,6-10
17029,31251,city_73,0.754,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,8,0.0,11-15
17030,32426,city_16,0.91,Male,0,full_time,Masters,STEM,,private_limited,never,21,0.0,2-5
17031,24476,city_64,0.6659999999999999,Male,0,full_time,High School,,,,never,44,1.0,2-5
17032,1043,city_160,0.92,Male,1,no_enrollment,Graduate,Humanities,10-49,startup_earlystage,>4,64,0.0,>20
17033,17474,city_143,0.74,,1,no_enrollment,Graduate,STEM,100-499,private_limited,,4,0.0,6-10
17034,12510,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,1,112,1.0,6-10
17035,21369,city_76,0.698,Male,1,no_enrollment,Masters,STEM,<10,public_sector,1,21,0.0,11-15
17036,15016,city_152,0.698,Male,1,no_enrollment,Graduate,STEM,,,>4,17,1.0,11-15
17037,20307,city_103,0.92,Male,0,no_enrollment,Graduate,STEM,,,1,76,1.0,>20
17038,9920,city_160,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,3,86,0.0,6-10
17039,32805,city_21,0.624,,1,no_enrollment,Graduate,STEM,500-999,private_limited,1,108,1.0,6-10
17040,2235,city_173,0.878,Male,1,no_enrollment,Masters,STEM,10000+,private_limited,>4,222,0.0,>20
17041,31022,city_21,0.624,Male,1,part_time,Graduate,STEM,50-99,private_limited,1,114,0.0,6-10
17042,31064,city_103,0.92,Male,1,no_enrollment,Graduate,Humanities,50-99,private_limited,4,5,0.0,>20
17043,8656,city_150,0.698,Male,1,no_enrollment,High School,,<10,private_limited,1,34,1.0,2-5
17044,2740,city_9,0.743,,1,full_time,Graduate,STEM,<10,private_limited,never,69,0.0,2-5
17045,21310,city_75,0.939,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,1,42,0.0,6-10
17046,1733,city_75,0.939,,1,no_enrollment,Graduate,STEM,10-49,private_limited,1,170,0.0,6-10
17047,12559,city_114,0.926,,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,334,0.0,2-5
17048,26868,city_104,0.924,,0,part_time,Masters,STEM,,,4,25,0.0,6-10
17049,14198,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,170,0.0,>20
17050,29870,city_103,0.92,Female,1,no_enrollment,Graduate,STEM,100-499,private_limited,1,90,0.0,>20
17051,9115,city_162,0.767,Male,1,no_enrollment,Graduate,STEM,<10,startup_earlystage,1,165,0.0,6-10
17052,33281,city_21,0.624,,1,,Graduate,STEM,100-499,private_limited,4,63,0.0,2-5
17053,23510,city_73,0.754,Male,1,no_enrollment,High School,,,,1,76,0.0,2-5
17054,32033,city_103,0.92,Female,1,no_enrollment,Graduate,STEM,500-999,,1,3,0.0,6-10
17055,7883,city_160,0.92,,1,no_enrollment,Graduate,STEM,10-49,private_limited,1,33,0.0,>20
17056,32492,city_21,0.624,,1,part_time,Graduate,STEM,,,1,13,1.0,2-5
17057,13616,city_7,0.647,Male,0,full_time,Masters,STEM,,,1,36,0.0,2-5
17058,4292,city_114,0.926,Male,1,no_enrollment,,,50-99,private_limited,>4,14,0.0,>20
17059,31265,city_103,0.92,Female,0,no_enrollment,Graduate,Arts,50-99,private_limited,1,20,0.0,2-5
17060,23814,city_73,0.754,,0,full_time,High School,,,,2,41,0.0,2-5
17061,26731,city_103,0.92,Female,1,no_enrollment,Masters,STEM,10000+,private_limited,1,101,0.0,6-10
17062,24724,city_159,0.843,,0,full_time,Graduate,STEM,,,never,40,1.0,<=1
17063,8967,city_165,0.903,,1,full_time,Graduate,,50-99,private_limited,2,77,1.0,2-5
17064,14897,city_114,0.926,Male,0,no_enrollment,High School,,,,never,29,0.0,2-5
17065,8159,city_21,0.624,Male,0,full_time,Graduate,STEM,,,never,37,0.0,2-5
17066,11101,city_144,0.84,Male,1,no_enrollment,Masters,STEM,10-49,startup_funded,1,100,0.0,6-10
17067,18499,city_21,0.624,,0,full_time,High School,,,,4,188,1.0,6-10
17068,32931,city_160,0.92,Male,1,no_enrollment,Graduate,Other,50-99,private_limited,1,46,0.0,11-15
17069,143,city_104,0.924,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,never,47,1.0,11-15
17070,8180,city_28,0.939,Male,1,no_enrollment,Masters,STEM,,,>4,43,0.0,11-15
17071,1473,city_103,0.92,Male,1,no_enrollment,Masters,STEM,10000+,private_limited,>4,29,0.0,16-20
17072,5116,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,4,165,0.0,16-20
17073,18010,city_28,0.939,Male,1,full_time,Graduate,STEM,,,2,59,0.0,6-10
17074,22809,city_21,0.624,Male,0,no_enrollment,High School,,,,never,100,1.0,2-5
17075,31811,city_77,0.83,Male,1,no_enrollment,Primary School,,1000-4999,private_limited,2,2,0.0,11-15
17076,9737,city_103,0.92,Male,1,no_enrollment,Masters,Humanities,500-999,private_limited,1,78,1.0,>20
17077,8371,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,never,79,0.0,2-5
17078,16007,city_103,0.92,,1,no_enrollment,Masters,STEM,500-999,private_limited,,57,0.0,16-20
17079,13719,city_16,0.91,Male,1,no_enrollment,Masters,STEM,1000-4999,private_limited,1,50,0.0,6-10
17080,6951,city_65,0.802,Male,1,no_enrollment,Graduate,STEM,,,4,23,0.0,16-20
17081,2176,city_21,0.624,Male,0,no_enrollment,Masters,STEM,,,1,37,0.0,2-5
17082,29601,city_100,0.887,Male,0,no_enrollment,Graduate,Other,,,1,24,0.0,2-5
17083,14864,city_160,0.92,Female,1,no_enrollment,Masters,STEM,1000-4999,public_sector,>4,28,0.0,11-15
17084,11757,city_64,0.6659999999999999,Male,0,full_time,High School,,,,1,41,0.0,2-5
17085,23967,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,125,0.0,6-10
17086,23787,city_23,0.899,Male,1,no_enrollment,Masters,Humanities,<10,startup_earlystage,2,53,0.0,2-5
17087,15420,city_103,0.92,Male,1,no_enrollment,Masters,STEM,10000+,private_limited,>4,32,0.0,>20
17088,18460,city_21,0.624,,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,38,1.0,2-5
17089,32777,city_61,0.913,Male,0,full_time,High School,,,,>4,83,0.0,11-15
17090,11380,city_123,0.738,,1,no_enrollment,Graduate,STEM,10-49,private_limited,,23,0.0,2-5
17091,3249,city_16,0.91,Male,1,no_enrollment,Phd,STEM,<10,startup_funded,1,10,0.0,6-10
17092,32230,city_21,0.624,,0,full_time,Graduate,STEM,,private_limited,never,11,1.0,2-5
17093,30424,city_103,0.92,,1,no_enrollment,Graduate,STEM,100-499,NGO,,206,0.0,>20
17094,13137,city_103,0.92,Female,1,no_enrollment,Masters,Humanities,10000+,NGO,1,56,0.0,2-5
17095,9902,city_73,0.754,Male,1,full_time,Graduate,STEM,,,1,22,1.0,6-10
17096,31391,city_103,0.92,Other,0,full_time,Graduate,Humanities,,,1,14,1.0,2-5
17097,10210,city_99,0.915,,1,no_enrollment,Graduate,STEM,<10,startup_earlystage,1,69,0.0,2-5
17098,6580,city_11,0.55,,1,no_enrollment,Graduate,STEM,,,1,138,0.0,2-5
17099,19926,city_16,0.91,Male,1,no_enrollment,Masters,STEM,<10,startup_earlystage,1,22,0.0,6-10
17100,701,city_160,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,1,36,0.0,>20
17101,23486,city_100,0.887,Male,1,no_enrollment,Masters,STEM,50-99,,2,30,0.0,2-5
17102,33311,city_136,0.897,Male,1,no_enrollment,Phd,STEM,100-499,public_sector,>4,55,0.0,>20
17103,24646,city_120,0.78,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,2,165,0.0,6-10
17104,19580,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,500-999,startup_funded,1,20,0.0,2-5
17105,12467,city_114,0.926,Male,1,no_enrollment,Graduate,STEM,50-99,startup_funded,1,134,0.0,16-20
17106,18315,city_21,0.624,Male,0,part_time,,,50-99,private_limited,1,304,0.0,2-5
17107,11342,city_75,0.939,Male,1,no_enrollment,High School,,10000+,private_limited,>4,116,0.0,>20
17108,25350,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,<10,startup_earlystage,1,9,1.0,<=1
17109,26439,city_75,0.939,Male,1,no_enrollment,Graduate,STEM,,private_limited,>4,41,0.0,6-10
17110,8549,city_21,0.624,Male,1,no_enrollment,Masters,STEM,,,1,56,1.0,6-10
17111,28851,city_103,0.92,Male,1,part_time,Graduate,STEM,5000-9999,private_limited,>4,47,0.0,>20
17112,29024,city_128,0.527,Male,1,no_enrollment,Graduate,STEM,1000-4999,public_sector,1,62,1.0,2-5
17113,8770,city_84,0.698,Male,1,part_time,Masters,Business Degree,100-499,private_limited,1,134,0.0,2-5
17114,23289,city_75,0.939,Male,1,no_enrollment,Masters,STEM,,,1,84,0.0,16-20
17115,1822,city_21,0.624,Female,1,no_enrollment,Masters,STEM,1000-4999,private_limited,never,39,0.0,<=1
17116,15830,city_16,0.91,Male,1,no_enrollment,Masters,STEM,50-99,startup_earlystage,2,206,0.0,6-10
17117,11946,city_21,0.624,,0,no_enrollment,Graduate,STEM,50-99,private_limited,>4,43,1.0,2-5
17118,709,city_138,0.836,,0,full_time,Graduate,STEM,,,1,16,0.0,11-15
17119,12489,city_150,0.698,Other,0,full_time,Graduate,STEM,50-99,private_limited,1,31,0.0,2-5
17120,32386,city_103,0.92,,1,no_enrollment,Masters,STEM,10000+,private_limited,1,50,0.0,11-15
17121,22979,city_138,0.836,,1,no_enrollment,Graduate,STEM,10000+,private_limited,never,13,1.0,16-20
17122,2860,city_21,0.624,,1,no_enrollment,Graduate,STEM,,,2,28,0.0,6-10
17123,10947,city_138,0.836,,0,,Graduate,Other,,,never,47,1.0,2-5
17124,24867,city_21,0.624,,0,part_time,Graduate,STEM,,,1,56,1.0,2-5
17125,14623,city_102,0.804,Male,1,no_enrollment,Graduate,STEM,50-99,startup_funded,1,108,0.0,>20
17126,719,city_103,0.92,Male,1,no_enrollment,Graduate,Humanities,50-99,private_limited,2,23,0.0,6-10
17127,16250,city_103,0.92,Male,0,full_time,High School,,,,4,35,1.0,2-5
17128,26977,city_24,0.698,Male,0,full_time,Graduate,STEM,,,never,5,0.0,6-10
17129,29137,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10-49,startup_earlystage,3,58,0.0,6-10
17130,14494,city_103,0.92,Female,1,no_enrollment,Graduate,Humanities,100-499,startup_funded,3,138,0.0,2-5
17131,18678,city_114,0.926,Male,1,part_time,Graduate,STEM,<10,private_limited,2,27,0.0,2-5
17132,25178,city_28,0.939,,0,,Graduate,STEM,10000+,,never,11,0.0,<=1
17133,17046,city_46,0.762,,0,full_time,Graduate,STEM,,,never,22,0.0,6-10
17134,10326,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,>4,14,1.0,6-10
17135,21892,city_114,0.926,,0,full_time,High School,,50-99,private_limited,1,17,0.0,<=1
17136,12662,city_138,0.836,Male,0,no_enrollment,Masters,STEM,1000-4999,private_limited,2,188,0.0,>20
17137,31277,city_103,0.92,Male,1,no_enrollment,Masters,STEM,100-499,private_limited,1,5,0.0,>20
17138,9650,city_61,0.913,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,86,0.0,16-20
17139,24645,city_103,0.92,Male,0,full_time,High School,,,,never,57,0.0,2-5
17140,2158,city_14,0.698,,1,full_time,Masters,STEM,,,2,13,1.0,11-15
17141,32742,city_28,0.939,Male,0,full_time,High School,,,,never,52,0.0,2-5
17142,5303,city_116,0.743,,1,no_enrollment,Masters,STEM,50-99,private_limited,2,4,0.0,6-10
17143,12548,city_28,0.939,Male,0,part_time,High School,,100-499,private_limited,1,13,0.0,2-5
17144,23036,city_103,0.92,Female,1,no_enrollment,Graduate,STEM,<10,startup_funded,2,103,0.0,2-5
17145,30493,city_103,0.92,Male,0,full_time,High School,,,,1,59,0.0,6-10
17146,23134,city_67,0.855,Male,0,full_time,,,,,never,87,0.0,2-5
17147,23198,city_103,0.92,Other,0,no_enrollment,Primary School,,10-49,,1,103,0.0,2-5
17148,29426,city_160,0.92,Male,0,no_enrollment,Masters,STEM,50-99,private_limited,1,9,0.0,<=1
17149,18295,city_143,0.74,Male,1,no_enrollment,Graduate,STEM,50-99,startup_funded,2,54,0.0,16-20
17150,1608,city_103,0.92,Other,0,no_enrollment,Graduate,STEM,50-99,startup_funded,3,70,0.0,>20
17151,15063,city_159,0.843,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,35,0.0,11-15
17152,15089,city_114,0.926,Male,1,no_enrollment,Masters,STEM,500-999,private_limited,2,57,1.0,>20
17153,29927,city_175,0.7759999999999999,Male,0,full_time,Graduate,STEM,,,never,9,1.0,2-5
17154,10824,city_21,0.624,Male,0,no_enrollment,Primary School,,,,never,132,0.0,<=1
17155,2507,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,500-999,private_limited,>4,12,0.0,>20
17156,20260,city_65,0.802,Male,1,full_time,Graduate,STEM,50-99,private_limited,never,55,0.0,6-10
17157,25272,city_64,0.6659999999999999,Male,1,no_enrollment,,,50-99,private_limited,1,57,0.0,2-5
17158,10976,city_104,0.924,,0,no_enrollment,Graduate,STEM,,,>4,12,1.0,>20
17159,27825,city_97,0.925,Male,1,full_time,Graduate,STEM,100-499,private_limited,1,48,0.0,16-20
17160,16229,city_160,0.92,Male,0,no_enrollment,Primary School,,,,never,138,0.0,2-5
17161,1170,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,>4,20,0.0,16-20
17162,24356,city_91,0.691,,0,full_time,Graduate,STEM,,,,31,0.0,2-5
17163,30651,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,3,61,0.0,11-15
17164,9109,city_91,0.691,,1,no_enrollment,Graduate,Other,10-49,startup_funded,1,78,0.0,6-10
17165,7473,city_100,0.887,Male,1,full_time,Graduate,STEM,10-49,public_sector,1,34,0.0,2-5
17166,27451,city_83,0.923,Male,1,no_enrollment,Masters,Humanities,50-99,private_limited,2,80,0.0,2-5
17167,1425,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,24,0.0,>20
17168,19687,city_90,0.698,Male,1,no_enrollment,Masters,STEM,50-99,private_limited,4,50,0.0,6-10
17169,7718,city_11,0.55,Male,1,no_enrollment,Masters,STEM,100-499,private_limited,3,9,0.0,11-15
17170,2516,city_36,0.893,Male,1,no_enrollment,Masters,STEM,<10,private_limited,1,46,0.0,>20
17171,29391,city_21,0.624,Male,0,no_enrollment,High School,,,,never,28,1.0,<=1
17172,7355,city_53,0.74,Male,0,full_time,Graduate,STEM,,,1,326,0.0,2-5
17173,29307,city_138,0.836,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,4,39,1.0,16-20
17174,11720,city_28,0.939,Male,0,no_enrollment,Masters,STEM,5000-9999,private_limited,>4,22,0.0,16-20
17175,24065,city_21,0.624,Male,0,no_enrollment,High School,,,,never,17,0.0,2-5
17176,27005,city_21,0.624,Male,0,full_time,Graduate,STEM,,,1,132,1.0,2-5
17177,5257,city_67,0.855,Male,1,no_enrollment,Masters,STEM,1000-4999,private_limited,2,3,0.0,>20
17178,18533,city_24,0.698,Male,1,no_enrollment,Phd,STEM,50-99,private_limited,1,23,0.0,16-20
17179,32891,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,148,0.0,>20
17180,9909,city_160,0.92,Other,0,part_time,Graduate,Arts,1000-4999,private_limited,2,112,1.0,<=1
17181,24284,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,5,1.0,<=1
17182,7686,city_21,0.624,Male,1,full_time,Graduate,STEM,,,1,270,1.0,2-5
17183,17572,city_65,0.802,Male,0,full_time,Graduate,STEM,,,never,6,1.0,6-10
17184,23014,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,4,28,0.0,6-10
17185,19112,city_103,0.92,Female,1,no_enrollment,Graduate,STEM,10000+,NGO,>4,51,0.0,11-15
17186,1345,city_23,0.899,,1,no_enrollment,Graduate,STEM,500-999,private_limited,2,204,0.0,6-10
17187,20387,city_21,0.624,Male,0,no_enrollment,Graduate,STEM,,,1,147,0.0,6-10
17188,31928,city_16,0.91,Male,1,no_enrollment,Masters,STEM,100-499,private_limited,1,10,0.0,6-10
17189,19587,city_11,0.55,,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,116,1.0,<=1
17190,9331,city_21,0.624,,0,no_enrollment,Graduate,STEM,10000+,private_limited,1,28,0.0,2-5
17191,612,city_103,0.92,Male,0,full_time,High School,,,NGO,1,332,1.0,2-5
